type.info,,,
Manual,https://github.com/OWASP/SSVL,.3,This upload uses the SSVL format.,
type.vulnerabilities,,,
Handler Errors,Handler Errors,429
SFP Cluster: Predictability,SFP Cluster: Predictability,905
SFP Cluster: Resource Management,SFP Cluster: Resource Management,892
Dangling Database Cursor (''Cursor Injection''),Dangling Database Cursor (''Cursor Injection''),619
Weaknesses that Affect Memory,Weaknesses that Affect Memory,633
EJB Bad Practices: Use of Class Loader,EJB Bad Practices: Use of Class Loader,578
Information Exposure Through Caching,Information Exposure Through Caching,524
Download of Code Without Integrity Check,Download of Code Without Integrity Check,494
Predictable from Observable State,Predictable from Observable State,341
Software Fault Pattern (SFP) Clusters,Software Fault Pattern (SFP) Clusters,888
SQL Injection: Hibernate,SQL Injection: Hibernate,564
Weaknesses Introduced During Design,Weaknesses Introduced During Design,701
Weaknesses in OWASP Top Ten (2004),Weaknesses in OWASP Top Ten (2004),711
DEPRECATED (Duplicate): Proxied Trusted Channel,DEPRECATED (Duplicate): Proxied Trusted Channel,423
Incorrect Provision of Specified Functionality,Incorrect Provision of Specified Functionality,684
OWASP Top Ten 2013 Category A3 - Cross-Site Scripting (XSS),OWASP Top Ten 2013 Category A3 - Cross-Site Scripting (XSS),931
J2EE Misconfiguration: Insufficient Session-ID Length,J2EE Misconfiguration: Insufficient Session-ID Length,6
Incorrect Regular Expression,Incorrect Regular Expression,185
State Issues,State Issues,371
Improper Control of a Resource Through its Lifetime,Improper Control of a Resource Through its Lifetime,664
OWASP Top Ten 2013 Category A8 - Cross-Site Request Forgery (CSRF),OWASP Top Ten 2013 Category A8 - Cross-Site Request Forgery (CSRF),936
CERT C++ Secure Coding Section 07 - Characters and Strings (STR),CERT C++ Secure Coding Section 07 - Characters and Strings (STR),875
Privilege Dropping / Lowering Errors,Privilege Dropping / Lowering Errors,271
UNIX Symbolic Link (Symlink) Following,UNIX Symbolic Link (Symlink) Following,61
Struts: Unused Validation Form,Struts: Unused Validation Form,107
Deadlock,Deadlock,833
Missing Lock Check,Missing Lock Check,414
DEPRECATED: Often Misused: Path Manipulation,DEPRECATED: Often Misused: Path Manipulation,249
CERT C Secure Coding Section 11 - Signals (SIG),CERT C Secure Coding Section 11 - Signals (SIG),745
Cleartext Storage of Sensitive Information in Memory,Cleartext Storage of Sensitive Information in Memory,316
Multiple Binds to the Same Port,Multiple Binds to the Same Port,605
2010 Top 25 - Risky Resource Management,2010 Top 25 - Risky Resource Management,802
Access of Memory Location Before Start of Buffer,Access of Memory Location Before Start of Buffer,786
Omitted Break Statement in Switch,Omitted Break Statement in Switch,484
Permissive Whitelist,Permissive Whitelist,183
SFP Cluster: Entry Points,SFP Cluster: Entry Points,897
Reliance on Data/Memory Layout,Reliance on Data/Memory Layout,188
Not Using a Random IV with CBC Mode,Not Using a Random IV with CBC Mode,329
Unchecked Input for Loop Condition,Unchecked Input for Loop Condition,606
Weakness Base Elements,Weakness Base Elements,677
Key Management Errors,Key Management Errors,320
Doubled Character XSS Manipulations,Doubled Character XSS Manipulations,85
Unsynchronized Access to Shared Data in a Multithreaded Context,Unsynchronized Access to Shared Data in a Multithreaded Context,567
Incorrect Semantic Object Comparison,Incorrect Semantic Object Comparison,596
Windows Virtual File Problems,Windows Virtual File Problems,68
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),80
Weaknesses in OWASP Top Ten (2010),Weaknesses in OWASP Top Ten (2010),809
Improper Validation of Array Index,Improper Validation of Array Index,129
Apple ''.DS_Store'',Apple ''.DS_Store'',71
CERT C++ Secure Coding Section 10 - Environment (ENV),CERT C++ Secure Coding Section 10 - Environment (ENV),878
Improper Handling of Missing Values,Improper Handling of Missing Values,230
Improper Neutralization of CRLF Sequences (''CRLF Injection''),Improper Neutralization of CRLF Sequences (''CRLF Injection''),93
Off-by-one Error,Off-by-one Error,193
Inclusion of Functionality from Untrusted Control Sphere,Inclusion of Functionality from Untrusted Control Sphere,829
Not Using Password Aging,Not Using Password Aging,262
Operation on a Resource after Expiration or Release,Operation on a Resource after Expiration or Release,672
Resource-specific Weaknesses,Resource-specific Weaknesses,631
Use of NullPointerException Catch to Detect NULL Pointer Dereference,Use of NullPointerException Catch to Detect NULL Pointer Dereference,395
Credentials Management,Credentials Management,255
Call to Thread run() instead of start(),Call to Thread run() instead of start(),572
Executable Regular Expression Error,Executable Regular Expression Error,624
Improper Handling of Parameters,Improper Handling of Parameters,233
Compiler Optimization Removal or Modification of Security-critical Code,Compiler Optimization Removal or Modification of Security-critical Code,733
Struts: Validator Turned Off,Struts: Validator Turned Off,109
Weaknesses in Software Written in C,Weaknesses in Software Written in C,658
Insecure Preserved Inherited Permissions,Insecure Preserved Inherited Permissions,278
Session Fixation,Session Fixation,384
Path Equivalence: ''filedir\\'' (Trailing Backslash),Path Equivalence: ''filedir\\'' (Trailing Backslash),54
Out-of-bounds Read,Out-of-bounds Read,125
Path Equivalence: Windows 8.3 Filename,Path Equivalence: Windows 8.3 Filename,58
Improper Neutralization of Trailing Special Elements,Improper Neutralization of Trailing Special Elements,162
Trojan Horse,Trojan Horse,507
Weaknesses that Affect System Processes,Weaknesses that Affect System Processes,634
OWASP Top Ten 2007 Category A2 - Injection Flaws,OWASP Top Ten 2007 Category A2 - Injection Flaws,713
Improper Handling of Incomplete Structural Elements,Improper Handling of Incomplete Structural Elements,238
OWASP Top Ten 2007 Category A7 - Broken Authentication and Session Management,OWASP Top Ten 2007 Category A7 - Broken Authentication and Session Management,718
CERT Java Secure Coding Section 01 - Declarations and Initialization (DCL),CERT Java Secure Coding Section 01 - Declarations and Initialization (DCL),846
Serializable Class Containing Sensitive Data,Serializable Class Containing Sensitive Data,499
Improper Neutralization of Delimiters,Improper Neutralization of Delimiters,140
Improper Handling of Alternate Encoding,Improper Handling of Alternate Encoding,173
User Interface Security Issues,User Interface Security Issues,355
Explicit Call to Finalize(),Explicit Call to Finalize(),586
Error Conditions&comma; Return Values&comma; Status Codes,Error Conditions&comma; Return Values&comma; Status Codes,389
Incorrect Execution-Assigned Permissions,Incorrect Execution-Assigned Permissions,279
CERT C Secure Coding Section 05 - Floating Point (FLP),CERT C Secure Coding Section 05 - Floating Point (FLP),739
Information Exposure Through an External Behavioral Inconsistency,Information Exposure Through an External Behavioral Inconsistency,207
J2EE Misconfiguration: Weak Access Permissions for EJB Methods,J2EE Misconfiguration: Weak Access Permissions for EJB Methods,9
Unchecked Return Value to NULL Pointer Dereference,Unchecked Return Value to NULL Pointer Dereference,690
Incorrect Control Flow Scoping,Incorrect Control Flow Scoping,705
Failure to Handle Missing Parameter,Failure to Handle Missing Parameter,234
Information Exposure Through Indexing of Private Data,Information Exposure Through Indexing of Private Data,612
Use of a One-Way Hash without a Salt,Use of a One-Way Hash without a Salt,759
Use of sizeof() on a Pointer Type,Use of sizeof() on a Pointer Type,467
Buffer Copy without Checking Size of Input (''Classic Buffer Overflow''),Buffer Copy without Checking Size of Input (''Classic Buffer Overflow''),120
Concurrent Execution using Shared Resource with Improper Synchronization (''Race Condition''),Concurrent Execution using Shared Resource with Improper Synchronization (''Race Condition''),362
Information Exposure Through Environmental Variables,Information Exposure Through Environmental Variables,526
Race Condition within a Thread,Race Condition within a Thread,366
Improperly Implemented Security Check for Standard,Improperly Implemented Security Check for Standard,358
Same Seed in PRNG,Same Seed in PRNG,336
Path Equivalence: ''filename '' (Trailing Space),Path Equivalence: ''filename '' (Trailing Space),46
Failure to Sanitize Paired Delimiters,Failure to Sanitize Paired Delimiters,157
Use of Dynamic Class Loading,Use of Dynamic Class Loading,545
Incorrect Synchronization,Incorrect Synchronization,821
DEPRECATED (Duplicate): Covert Timing Channel,DEPRECATED (Duplicate): Covert Timing Channel,516
Wrap-around Error,Wrap-around Error,128
Missing Authorization,Missing Authorization,862
Incorrect Short Circuit Evaluation,Incorrect Short Circuit Evaluation,768
DEPRECATED: Improper Sanitization of Custom Special Characters,DEPRECATED: Improper Sanitization of Custom Special Characters,92
Not Failing Securely (''Failing Open''),Not Failing Securely (''Failing Open''),636
Incorrect Behavior Order: Early Validation,Incorrect Behavior Order: Early Validation,179
Returning a Mutable Object to an Untrusted Caller,Returning a Mutable Object to an Untrusted Caller,375
Improper Neutralization of Special Elements used in an SQL Command (''SQL Injection''),Improper Neutralization of Special Elements used in an SQL Command (''SQL Injection''),89
Information Exposure Through Directory Listing,Information Exposure Through Directory Listing,548
Missing Required Cryptographic Step,Missing Required Cryptographic Step,325
Improper Ownership Management,Improper Ownership Management,282
Unprotected Primary Channel,Unprotected Primary Channel,419
Unchecked Return Value,Unchecked Return Value,252
CERT C++ Secure Coding Section 05 - Floating Point Arithmetic (FLP),CERT C++ Secure Coding Section 05 - Floating Point Arithmetic (FLP),873
Improper Protection of Alternate Path,Improper Protection of Alternate Path,424
External Control of Critical State Data,External Control of Critical State Data,642
Access to Critical Private Variable via Public Method,Access to Critical Private Variable via Public Method,767
CERT C++ Secure Coding Section 06 - Arrays and the STL (ARR),CERT C++ Secure Coding Section 06 - Arrays and the STL (ARR),874
Privilege Context Switching Error,Privilege Context Switching Error,270
Improper Neutralization of Invalid Characters in Identifiers in Web Pages,Improper Neutralization of Invalid Characters in Identifiers in Web Pages,86
Failure to Handle Incomplete Element,Failure to Handle Incomplete Element,239
Incorrect Behavior Order: Early Amplification,Incorrect Behavior Order: Early Amplification,408
Incorrect Block Delimitation,Incorrect Block Delimitation,483
OWASP Top Ten 2004 Category A1 - Unvalidated Input,OWASP Top Ten 2004 Category A1 - Unvalidated Input,722
Creation of Temporary File With Insecure Permissions,Creation of Temporary File With Insecure Permissions,378
Non-Replicating Malicious Code,Non-Replicating Malicious Code,508
Indicator of Poor Code Quality,Indicator of Poor Code Quality,398
CERT Java Secure Coding Section 03 - Numeric Types and Operations (NUM),CERT Java Secure Coding Section 03 - Numeric Types and Operations (NUM),848
Information Exposure Through Log Files,Information Exposure Through Log Files,532
Dynamic Variable Evaluation,Dynamic Variable Evaluation,627
Improper Validation of Certificate Expiration,Improper Validation of Certificate Expiration,298
Data Handling,Data Handling,19
Unsafe ActiveX Control Marked Safe For Scripting,Unsafe ActiveX Control Marked Safe For Scripting,623
Path Equivalence: ''\\multiple\\internal\\backslash'',Path Equivalence: ''\multiple\\internal\\backslash'',53
Improper Handling of Insufficient Permissions or Privileges,Improper Handling of Insufficient Permissions or Privileges,280
Improper Handling of Extra Values,Improper Handling of Extra Values,231
Using Referer Field for Authentication,Using Referer Field for Authentication,293
Transmission of Private Resources into a New Sphere (''Resource Leak''),Transmission of Private Resources into a New Sphere (''Resource Leak''),402
CERT C Secure Coding Section 12 - Error Handling (ERR),CERT C Secure Coding Section 12 - Error Handling (ERR),746
SFP Cluster: Memory Management,SFP Cluster: Memory Management,891
Reliance on Security Through Obscurity,Reliance on Security Through Obscurity,656
Improper Handling of Highly Compressed Data (Data Amplification),Improper Handling of Highly Compressed Data (Data Amplification),409
Detection of Error Condition Without Action,Detection of Error Condition Without Action,390
Intentionally Introduced Weakness,Intentionally Introduced Weakness,505
Information Exposure Through Timing Discrepancy,Information Exposure Through Timing Discrepancy,208
External Initialization of Trusted Variables or Data Stores,External Initialization of Trusted Variables or Data Stores,454
Incorrect Behavior Order: Validate Before Filter,Incorrect Behavior Order: Validate Before Filter,181
Untrusted Search Path,Untrusted Search Path,426
Intentional Information Exposure,Intentional Information Exposure,213
Violation of Secure Design Principles,Violation of Secure Design Principles,657
ASP.NET Misconfiguration: Not Using Input Validation Framework,ASP.NET Misconfiguration: Not Using Input Validation Framework,554
Improper Handling of Structural Elements,Improper Handling of Structural Elements,237
Improper Restriction of Names for Files and Other Resources,Improper Restriction of Names for Files and Other Resources,641
Multiple Locks of a Critical Resource,Multiple Locks of a Critical Resource,764
Signal Handler Race Condition,Signal Handler Race Condition,364
Compiler Removal of Code to Clear Buffers,Compiler Removal of Code to Clear Buffers,14
Information Exposure Through Behavioral Discrepancy,Information Exposure Through Behavioral Discrepancy,205
Weaknesses in OWASP Top Ten (2013),Weaknesses in OWASP Top Ten (2013),928
Use of a Key Past its Expiration Date,Use of a Key Past its Expiration Date,324
Missing Handler,Missing Handler,431
Duplicate Operations on Resource,Duplicate Operations on Resource,675
Use of Out-of-range Pointer Offset,Use of Out-of-range Pointer Offset,823
CERT C Secure Coding Section 08 - Memory Management (MEM),CERT C Secure Coding Section 08 - Memory Management (MEM),742
Reflection Attack in an Authentication Protocol,Reflection Attack in an Authentication Protocol,301
SFP Cluster: Path Resolution,SFP Cluster: Path Resolution,893
Use of Uninitialized Variable,Use of Uninitialized Variable,457
Information Exposure Through Persistent Cookies,Information Exposure Through Persistent Cookies,539
Improper Handling of Mixed Encoding,Improper Handling of Mixed Encoding,175
Improper Filtering of Special Elements,Improper Filtering of Special Elements,790
Double Free,Double Free,415
Reliance on Package-level Scope,Reliance on Package-level Scope,487
External Control of Assumed-Immutable Web Parameter,External Control of Assumed-Immutable Web Parameter,472
Improper Neutralization of Equivalent Special Elements,Improper Neutralization of Equivalent Special Elements,76
Deserialization of Untrusted Data,Deserialization of Untrusted Data,502
Seven Pernicious Kingdoms,Seven Pernicious Kingdoms,700
Uncontrolled Memory Allocation,Uncontrolled Memory Allocation,789
DEPRECATED (Duplicate): Trusting Self-reported DNS Name,DEPRECATED (Duplicate): Trusting Self-reported DNS Name,292
Protection Mechanism Failure,Protection Mechanism Failure,693
J2EE Misconfiguration: Missing Custom Error Page,J2EE Misconfiguration: Missing Custom Error Page,7
.NET Misconfiguration: Use of Impersonation,.NET Misconfiguration: Use of Impersonation,520
Improper Output Neutralization for Logs,Improper Output Neutralization for Logs,117
Integer Underflow (Wrap or Wraparound),Integer Underflow (Wrap or Wraparound),191
Missing Password Field Masking,Missing Password Field Masking,549
Improper Access of Indexable Resource (''Range Error''),Improper Access of Indexable Resource (''Range Error''),118
Use of Pointer Subtraction to Determine Size,Use of Pointer Subtraction to Determine Size,469
Leftover Debug Code,Leftover Debug Code,489
Weaknesses Addressed by the CERT C++ Secure Coding Standard,Weaknesses Addressed by the CERT C++ Secure Coding Standard,868
CERT Java Secure Coding Section 12 - Input Output (FIO),CERT Java Secure Coding Section 12 - Input Output (FIO),857
2009 Top 25 - Porous Defenses,2009 Top 25 - Porous Defenses,753
Channel Errors,Channel Errors,418
Improper Handling of Length Parameter Inconsistency,Improper Handling of Length Parameter Inconsistency,130
Non-exit on Failed Initialization,Non-exit on Failed Initialization,455
Empty Synchronized Block,Empty Synchronized Block,585
Improper Neutralization of Parameter/Argument Delimiters,Improper Neutralization of Parameter/Argument Delimiters,141
Cleartext Storage of Sensitive Information in Executable,Cleartext Storage of Sensitive Information in Executable,318
Uncaught Exception in Servlet,Uncaught Exception in Servlet,600
Release of Invalid Pointer or Reference,Release of Invalid Pointer or Reference,763
Missing Authentication for Critical Function,Missing Authentication for Critical Function,306
Named Chains,Named Chains,709
Improper Check or Handling of Exceptional Conditions,Improper Check or Handling of Exceptional Conditions,703
Missing Reference to Active File Descriptor or Handle,Missing Reference to Active File Descriptor or Handle,773
Files or Directories Accessible to External Parties,Files or Directories Accessible to External Parties,552
SFP Cluster: Authentication,SFP Cluster: Authentication,898
OWASP Top Ten 2013 Category A10 - Unvalidated Redirects and Forwards,OWASP Top Ten 2013 Category A10 - Unvalidated Redirects and Forwards,938
Predictable Seed in PRNG,Predictable Seed in PRNG,337
Trusting HTTP Permission Methods on the Server Side,Trusting HTTP Permission Methods on the Server Side,650
Use of Incorrectly-Resolved Name or Reference,Use of Incorrectly-Resolved Name or Reference,706
Reversible One-Way Hash,Reversible One-Way Hash,328
Improper Handling of Case Sensitivity,Improper Handling of Case Sensitivity,178
Mobile Code Issues,Mobile Code Issues,490
SFP Cluster: Tainted Input,SFP Cluster: Tainted Input,896
Weaknesses Introduced During Implementation,Weaknesses Introduced During Implementation,702
Password Aging with Long Expiration,Password Aging with Long Expiration,263
Improper Neutralization of Whitespace,Improper Neutralization of Whitespace,156
Information Exposure Through Self-generated Error Message,Information Exposure Through Self-generated Error Message,210
Improper Cross-boundary Removal of Sensitive Data,Improper Cross-boundary Removal of Sensitive Data,212
Insufficient Compartmentalization,Insufficient Compartmentalization,653
Incorrect Behavior Order: Authorization Before Parsing and Canonicalization,Incorrect Behavior Order: Authorization Before Parsing and Canonicalization,551
Function Call With Incorrectly Specified Argument Value,Function Call With Incorrectly Specified Argument Value,687
Guessable CAPTCHA,Guessable CAPTCHA,804
Improper Handling of Undefined Values,Improper Handling of Undefined Values,232
Buffer Over-read,Buffer Over-read,126
Information Exposure Through Server Error Message,Information Exposure Through Server Error Message,550
Unverified Password Change,Unverified Password Change,620
Improper Handling of Syntactically Invalid Structure,Improper Handling of Syntactically Invalid Structure,228
Double-Checked Locking,Double-Checked Locking,609
Weaknesses in Software Written in Java,Weaknesses in Software Written in Java,660
Mismatched Memory Management Routines,Mismatched Memory Management Routines,762
Improper Neutralization of Directives in Dynamically Evaluated Code (''Eval Injection''),Improper Neutralization of Directives in Dynamically Evaluated Code (''Eval Injection''),95
Cleartext Storage of Sensitive Information,Cleartext Storage of Sensitive Information,312
Improper Resource Shutdown or Release,Improper Resource Shutdown or Release,404
Often Misused: Arguments and Parameters,Often Misused: Arguments and Parameters,559
Execution After Redirect (EAR),Execution After Redirect (EAR),698
Untrusted Pointer Dereference,Untrusted Pointer Dereference,822
Exposed IOCTL with Insufficient Access Control,Exposed IOCTL with Insufficient Access Control,782
Buffer Access with Incorrect Length Value,Buffer Access with Incorrect Length Value,805
Heap-based Buffer Overflow,Heap-based Buffer Overflow,122
Function Call With Incorrect Argument Type,Function Call With Incorrect Argument Type,686
Channel Accessible by Non-Endpoint (''Man-in-the-Middle''),Channel Accessible by Non-Endpoint (''Man-in-the-Middle''),300
Logging of Excessive Data,Logging of Excessive Data,779
Predictable Exact Value from Previous Values,Predictable Exact Value from Previous Values,342
Insecure Inherited Permissions,Insecure Inherited Permissions,277
Improper Handling of Values,Improper Handling of Values,229
Use of Implicit Intent for Sensitive Communication,Use of Implicit Intent for Sensitive Communication,927
DEPRECATED (Duplicate): HTTP response splitting,DEPRECATED (Duplicate): HTTP response splitting,443
CERT Java Secure Coding Section 49 - Miscellaneous (MSC),CERT Java Secure Coding Section 49 - Miscellaneous (MSC),861
Access of Uninitialized Pointer,Access of Uninitialized Pointer,824
Function Call With Incorrect Variable or Reference as Argument,Function Call With Incorrect Variable or Reference as Argument,688
Insufficient Comparison,Insufficient Comparison,697
Struts: Unvalidated Action Form,Struts: Unvalidated Action Form,108
DEPRECATED (Duplicate): Reliance on DNS Lookups in a Security Decision,DEPRECATED (Duplicate): Reliance on DNS Lookups in a Security Decision,247
J2EE Misconfiguration: Plaintext Password in Configuration File,J2EE Misconfiguration: Plaintext Password in Configuration File,555
CERT Java Secure Coding Section 14 - Platform Security (SEC),CERT Java Secure Coding Section 14 - Platform Security (SEC),859
Struts: Duplicate Validation Forms,Struts: Duplicate Validation Forms,102
Incomplete Blacklist,Incomplete Blacklist,184
Improper Authorization,Improper Authorization,285
Use of Password Hash Instead of Password for Authentication,Use of Password Hash Instead of Password for Authentication,836
Incomplete Filtering of Special Elements,Incomplete Filtering of Special Elements,791
Unprotected Transport of Credentials,Unprotected Transport of Credentials,523
Improper Privilege Management,Improper Privilege Management,269
ASP.NET Misconfiguration: Use of Identity Impersonation,ASP.NET Misconfiguration: Use of Identity Impersonation,556
Insufficient Entropy,Insufficient Entropy,331
Authentication Bypass Using an Alternate Path or Channel,Authentication Bypass Using an Alternate Path or Channel,288
Type Errors,Type Errors,136
Improper Neutralization of Value Delimiters,Improper Neutralization of Value Delimiters,142
Improper Neutralization of Input Terminators,Improper Neutralization of Input Terminators,147
Password in Configuration File,Password in Configuration File,260
Obsolete Feature in UI,Obsolete Feature in UI,448
Insufficient Logging,Insufficient Logging,778
Relative Path Traversal,Relative Path Traversal,23
Missing Critical Step in Authentication,Missing Critical Step in Authentication,304
Expression Issues,Expression Issues,569
Improper Control of Interaction Frequency,Improper Control of Interaction Frequency,799
Improper Restriction of Excessive Authentication Attempts,Improper Restriction of Excessive Authentication Attempts,307
Unexpected Sign Extension,Unexpected Sign Extension,194
Weak Cryptography for Passwords,Weak Cryptography for Passwords,261
ASP.NET Misconfiguration: Password in Configuration File,ASP.NET Misconfiguration: Password in Configuration File,13
Information Exposure Through Browser Caching,Information Exposure Through Browser Caching,525
CWE Cross-section,CWE Cross-section,884
CERT C++ Secure Coding Section 12 - Exceptions and Error Handling (ERR),CERT C++ Secure Coding Section 12 - Exceptions and Error Handling (ERR),880
Insufficient Type Distinction,Insufficient Type Distinction,351
Double Decoding of the Same Data,Double Decoding of the Same Data,174
Incorrect Pointer Scaling,Incorrect Pointer Scaling,468
Unprotected Alternate Channel,Unprotected Alternate Channel,420
Use of Incorrect Byte Ordering,Use of Incorrect Byte Ordering,198
Interaction Error,Interaction Error,435
Covert Timing Channel,Covert Timing Channel,385
Improper Neutralization of Leading Special Elements,Improper Neutralization of Leading Special Elements,160
Unverified Ownership,Unverified Ownership,283
Improper Handling of Inconsistent Special Elements,Improper Handling of Inconsistent Special Elements,168
OWASP Top Ten 2007 Category A9 - Insecure Communications,OWASP Top Ten 2007 Category A9 - Insecure Communications,720
Path Traversal: ''C:dirname'',Path Traversal: ''C:dirname'',39
Cloneable Class Containing Sensitive Information,Cloneable Class Containing Sensitive Information,498
DEPRECATED (Duplicate): Miscalculated Null Termination,DEPRECATED (Duplicate): Miscalculated Null Termination,132
Path Traversal: ''.../...//'',Path Traversal: ''.../...//'',35
Missing Custom Error Page,Missing Custom Error Page,756
clone() Method Without super.clone(),clone() Method Without super.clone(),580
J2EE Framework: Saving Unserializable Objects to Disk,J2EE Framework: Saving Unserializable Objects to Disk,594
J2EE Bad Practices: Non-serializable Object Stored in Session,J2EE Bad Practices: Non-serializable Object Stored in Session,579
Improper Handling of Unicode Encoding,Improper Handling of Unicode Encoding,176
Pointer Issues,Pointer Issues,465
Suspicious Comment,Suspicious Comment,546
Improper Control of Dynamically-Identified Variables,Improper Control of Dynamically-Identified Variables,914
Struts: Non-private Field in ActionForm Class,Struts: Non-private Field in ActionForm Class,608
Temporary File Issues,Temporary File Issues,376
Absolute Path Traversal,Absolute Path Traversal,36
Only Filtering Special Elements Relative to a Marker,Only Filtering Special Elements Relative to a Marker,796
Incomplete Filtering of Multiple Instances of Special Elements,Incomplete Filtering of Multiple Instances of Special Elements,794
OWASP Top Ten 2004 Category A8 - Insecure Storage,OWASP Top Ten 2004 Category A8 - Insecure Storage,729
Undefined Behavior for Input to API,Undefined Behavior for Input to API,475
Path Traversal: ''\..\filename'',Path Traversal: ''\..\filename'',29
.NET Environment Issues,.NET Environment Issues,519
Weaknesses in Software Written in C++,Weaknesses in Software Written in C++,659
2010 Top 25 - Insecure Interaction Between Components,2010 Top 25 - Insecure Interaction Between Components,801
Improper Neutralization of HTTP Headers for Scripting Syntax,Improper Neutralization of HTTP Headers for Scripting Syntax,644
Context Switching Race Condition,Context Switching Race Condition,368
NULL Pointer Dereference,NULL Pointer Dereference,476
OWASP Top Ten 2013 Category A4 - Insecure Direct Object References,OWASP Top Ten 2013 Category A4 - Insecure Direct Object References,932
OWASP Top Ten 2004 Category A4 - Cross-Site Scripting (XSS) Flaws,OWASP Top Ten 2004 Category A4 - Cross-Site Scripting (XSS) Flaws,725
Improper Neutralization of Expression/Command Delimiters,Improper Neutralization of Expression/Command Delimiters,146
OWASP Top Ten 2013 Category A5 - Security Misconfiguration,OWASP Top Ten 2013 Category A5 - Security Misconfiguration,933
Improper Certificate Validation,Improper Certificate Validation,295
Information Exposure Through Discrepancy,Information Exposure Through Discrepancy,203
Unsigned to Signed Conversion Error,Unsigned to Signed Conversion Error,196
Improper Neutralization of Substitution Characters,Improper Neutralization of Substitution Characters,153
Incomplete Internal State Distinction,Incomplete Internal State Distinction,372
Exposure of Backup File to an Unauthorized Control Sphere,Exposure of Backup File to an Unauthorized Control Sphere,530
OWASP Top Ten 2007 Category A5 - Cross Site Request Forgery (CSRF),OWASP Top Ten 2007 Category A5 - Cross Site Request Forgery (CSRF),716
Weaknesses in the 2009 CWE/SANS Top 25 Most Dangerous Programming Errors,Weaknesses in the 2009 CWE/SANS Top 25 Most Dangerous Programming Errors,750
Access of Memory Location After End of Buffer,Access of Memory Location After End of Buffer,788
Environment,Environment,2
Race Condition Enabling Link Following,Race Condition Enabling Link Following,363
Information Exposure Through Server Log Files,Information Exposure Through Server Log Files,533
Privilege Chaining,Privilege Chaining,268
Resource Locking Problems,Resource Locking Problems,411
CERT Java Secure Coding Section 15 - Runtime Environment (ENV),CERT Java Secure Coding Section 15 - Runtime Environment (ENV),860
SFP Cluster: Information Leak,SFP Cluster: Information Leak,895
CERT C++ Secure Coding Section 01 - Preprocessor (PRE),CERT C++ Secure Coding Section 01 - Preprocessor (PRE),869
Buffer Underwrite (''Buffer Underflow''),Buffer Underwrite (''Buffer Underflow''),124
Business Logic Errors,Business Logic Errors,840
Use of RSA Algorithm without OAEP,Use of RSA Algorithm without OAEP,780
Improper Resolution of Path Equivalence,Improper Resolution of Path Equivalence,41
Externally Controlled Reference to a Resource in Another Sphere,Externally Controlled Reference to a Resource in Another Sphere,610
Path Equivalence: ''file...name'' (Multiple Internal Dot),Path Equivalence: ''file...name'' (Multiple Internal Dot),45
Exposed Dangerous Method or Function,Exposed Dangerous Method or Function,749
OWASP Top Ten 2007 Category A10 - Failure to Restrict URL Access,OWASP Top Ten 2007 Category A10 - Failure to Restrict URL Access,721
2010 Top 25 - Porous Defenses,2010 Top 25 - Porous Defenses,803
Improper Handling of Insufficient Privileges,Improper Handling of Insufficient Privileges,274
Improper Neutralization of Special Elements in Output Used by a Downstream Component (''Injection''),Improper Neutralization of Special Elements in Output Used by a Downstream Component (''Injection''),74
J2EE Time and State Issues,J2EE Time and State Issues,381
Public Static Field Not Marked Final,Public Static Field Not Marked Final,500
Path Equivalence: ''file.name'' (Internal Dot),Path Equivalence: ''file.name'' (Internal Dot),44
Intentionally Introduced Nonmalicious Weakness,Intentionally Introduced Nonmalicious Weakness,513
Improper Neutralization of Input Leaders,Improper Neutralization of Input Leaders,148
CERT C Secure Coding Section 07 - Characters and Strings (STR),CERT C Secure Coding Section 07 - Characters and Strings (STR),741
Insecure Temporary File,Insecure Temporary File,377
Incorrect Check of Function Return Value,Incorrect Check of Function Return Value,253
2010 Top 25 - Weaknesses On the Cusp,2010 Top 25 - Weaknesses On the Cusp,808
CERT Java Secure Coding Section 00 - Input Validation and Data Sanitization (IDS),CERT Java Secure Coding Section 00 - Input Validation and Data Sanitization (IDS),845
Numeric Truncation Error,Numeric Truncation Error,197
DEPRECATED (Duplicate): General Information Management Problems,DEPRECATED (Duplicate): General Information Management Problems,225
Information Exposure Through Debug Information,Information Exposure Through Debug Information,215
Hidden Functionality,Hidden Functionality,912
Weaknesses in the 2011 CWE/SANS Top 25 Most Dangerous Software Errors,Weaknesses in the 2011 CWE/SANS Top 25 Most Dangerous Software Errors,900
Security Features,Security Features,254
Replicating Malicious Code (Virus or Worm),Replicating Malicious Code (Virus or Worm),509
Sensitive Cookie in HTTPS Session Without ''Secure'' Attribute,Sensitive Cookie in HTTPS Session Without ''Secure'' Attribute,614
Incorrect Authorization,Incorrect Authorization,863
Covert Channel,Covert Channel,514
Insufficient Psychological Acceptability,Insufficient Psychological Acceptability,655
DEPRECATED (Duplicate): Failure to provide confidentiality for stored data,DEPRECATED (Duplicate): Failure to provide confidentiality for stored data,218
Only Filtering Special Elements at a Specified Location,Only Filtering Special Elements at a Specified Location,795
Path Equivalence: ''filedir*'' (Wildcard),Path Equivalence: ''filedir*'' (Wildcard),56
